INFO 2026-03-18 19:12:38,187 autoreload Watching for file changes with StatReloader
  File "C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\venv\lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\venv\lib\site-packages\django\views\generic\base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\venv\lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\venv\lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\venv\lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\venv\lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\venv\lib\site-packages\rest_framework\decorators.py", line 50, in handler
    return func(*args, **kwargs)
  File "C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\orders\views.py", line 360, in get_order_summary
    tax = subtotal * 0.08
TypeError: unsupported operand type(s) for *: 'decimal.Decimal' and 'float'
ERROR 2026-03-19 21:52:34,574 basehttp "GET /api/orders/checkout/summary/ HTTP/1.1" 500 103192
INFO 2026-03-19 21:52:50,421 basehttp "OPTIONS /api/products/categories/ HTTP/1.1" 200 0
INFO 2026-03-19 21:52:50,455 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 653
INFO 2026-03-19 21:52:50,458 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-19 21:52:50,495 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1501
INFO 2026-03-19 21:52:50,512 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:52:50,540 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 653
INFO 2026-03-19 21:52:50,576 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-19 21:52:50,625 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1501
INFO 2026-03-19 21:52:50,641 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:52:59,010 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:52:59,040 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:03,550 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:03,605 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:03,777 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:03,829 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:04,038 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:04,075 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:04,315 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:04,362 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:04,527 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:04,563 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:04,729 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:04,763 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:04,924 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:04,958 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,114 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,145 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,275 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,305 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,382 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,418 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,504 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,536 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,621 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,652 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,739 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,770 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,855 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,883 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,965 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:05,995 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,086 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,123 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,212 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,239 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,325 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,352 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,433 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,464 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,541 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,568 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,654 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,693 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,774 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,818 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,915 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:06,953 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,038 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,073 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,167 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,206 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,300 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,328 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,423 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,443 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,578 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,604 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,716 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,747 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,857 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,888 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:07,979 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,011 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,111 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,144 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,235 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,274 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,373 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,407 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,486 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,514 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,599 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,627 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,712 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,740 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,828 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,857 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,939 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:08,968 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,053 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,081 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,160 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,187 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,286 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,349 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,444 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,481 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,580 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,621 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,715 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,746 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,883 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:09,912 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,045 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,079 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,233 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,267 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,370 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,401 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,485 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,514 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,591 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,621 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,707 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,742 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,842 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:10,876 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,039 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,114 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,186 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,262 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,334 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,402 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,475 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,546 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,616 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,687 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,758 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,835 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,913 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:11,998 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,080 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,162 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,247 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,330 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,413 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,494 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,567 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,645 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,713 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,782 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,852 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,920 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:12,997 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,066 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,133 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,201 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,273 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,348 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,426 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,511 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,588 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,665 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,744 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,831 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:13,926 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:14,012 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:14,113 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:14,208 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:14,307 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:14,399 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:14,492 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:14,603 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:14,713 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:14,825 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:14,929 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:15,039 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:15,138 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:15,241 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:15,336 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:15,435 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:15,534 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:15,625 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:15,717 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:15,820 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:15,904 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:15,995 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:16,110 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:16,234 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:16,346 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:16,465 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:16,641 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:16,773 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:16,921 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:17,015 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:17,109 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:17,256 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:17,390 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:17,523 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:17,650 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:17,787 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:17,976 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:18,147 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:18,663 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:18,883 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:19,082 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:19,227 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:19,402 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:19,559 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:19,709 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:19,853 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:20,013 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:20,178 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:20,343 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:20,495 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:20,643 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:20,792 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:20,940 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:21,080 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:21,224 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:21,368 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:21,581 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:21,741 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:21,931 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:22,085 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:22,241 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:22,405 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:22,561 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:22,701 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:22,842 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:22,976 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:23,116 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:23,314 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:23,492 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:23,639 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:23,781 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:23,927 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:24,075 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:24,239 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:24,391 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:24,543 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:24,699 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:24,863 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:25,012 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:25,166 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:25,307 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:25,434 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:25,554 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:25,656 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:25,774 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:25,916 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
INFO 2026-03-19 21:53:26,028 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 897
